"","id","SR_Pcode","State_Region","Tsp_Pcode","Township","Type","Facility","Date","Admitted_Total"
"731","Q008101002","MMR007","Bago (West)","MMR008101","Taungoo","ကွာရန်တင်းစခန်း","အနောက်ဆင်ကျေးရွာအုပ်စု (ဆင်ရွာ မူလွန်ကျောင်း)","03/30/20",6
"732","Q008101023","MMR007","Bago (West)","MMR008101","Taungoo","ကွာရန်တင်းစခန်း","အရှေ့ဆင်ကျေးရွာအုပ်စု (ကျွန်းတောကုန်း မူလွန်ကျောင်း)","03/30/20",4
"733","Q007001002","MMR007","Bago (East)","MMR007001","Bago","ကွာရန်တင်းစခန်း","ပဲခူးတက္ကသိုလ်","04/02/20",105
"734","Q007001001","MMR007","Bago (East)","MMR007001","Bago","ကွာရန်တင်းစခန်း","ဘုရားကြီးမြို့၊ အမှတ် (၂)ရပ်ကွက် အထကအခြေခံပညာအထက်တန်းကျောင်း","04/02/20",33
"735","Q007001003","MMR007","Bago (East)","MMR007001","Bago","ကွာရန်တင်းစခန်း","အသောကဘုန်းကြီးကျောင်း","04/02/20",1
"736","Q007005001","MMR007","Bago (East)","MMR007005","Nyaunglebin","ကွာရန်တင်းစခန်း","အထက(၁) ပြွန်တန်ဆာ","04/02/20",4
"737","Q007005005","MMR007","Bago (East)","MMR007005","Nyaunglebin","ကွာရန်တင်းစခန်း","အထက(ခွဲ)ငါးပြေမ","04/02/20",23
"738","Q007005004","MMR007","Bago (East)","MMR007005","Nyaunglebin","ကွာရန်တင်းစခန်း","အထက(ခွဲ)ဘိုင်းဒါး","04/02/20",10
"739","Q007005003","MMR007","Bago (East)","MMR007005","Nyaunglebin","ကွာရန်တင်းစခန်း","အထက(ခွဲ)ဝဲဝန်း","04/02/20",16
"740","Q007005007","MMR007","Bago (East)","MMR007005","Nyaunglebin","ကွာရန်တင်းစခန်း","အထက(ခွဲ)အောင်းကြီး","04/02/20",21
"741","Q007005012","MMR007","Bago (East)","MMR007005","Nyaunglebin","ကွာရန်တင်းစခန်း","အမက ကမွန်းကန်","04/02/20",2
"742","Q007005011","MMR007","Bago (East)","MMR007005","Nyaunglebin","ကွာရန်တင်းစခန်း","အမက ကိုးတောင်","04/02/20",2
"743","Q007005013","MMR007","Bago (East)","MMR007005","Nyaunglebin","ကွာရန်တင်းစခန်း","အမက မအူရိုး","04/02/20",20
"744","Q007005008","MMR007","Bago (East)","MMR007005","Nyaunglebin","ကွာရန်တင်းစခန်း","အမက(လွန်)ရေတွင်းကုန်း","04/02/20",5
"745","Q007005009","MMR007","Bago (East)","MMR007005","Nyaunglebin","ကွာရန်တင်းစခန်း","အလက စစ်ကုန်းချောင်းသစ်","04/02/20",12
"746","Q007005002","MMR007","Bago (East)","MMR007005","Nyaunglebin","ကွာရန်တင်းစခန်း","အလက(ခွဲ) ဝင်္ဂဘော်","04/02/20",13
"747","Q007005014","MMR007","Bago (East)","MMR007005","Nyaunglebin","ကွာရန်တင်းစခန်း","အလက(ခွဲ)ကတုတ်ကြောင်လျှာဖြား","04/02/20",58
"748","Q007005006","MMR007","Bago (East)","MMR007005","Nyaunglebin","ကွာရန်တင်းစခန်း","အလက(ခွဲ)ကဒါးသဲကျော","04/02/20",46
"749","Q007005015","MMR007","Bago (East)","MMR007005","Nyaunglebin","ကွာရန်တင်းစခန်း","အလက(ခွဲ)ဆင်ကူး","04/02/20",5
"750","Q007005016","MMR007","Bago (East)","MMR007005","Nyaunglebin","ကွာရန်တင်းစခန်း","အလက(ခွဲ)နဘဲပင်","04/02/20",3
"751","Q007005010","MMR007","Bago (East)","MMR007005","Nyaunglebin","ကွာရန်တင်းစခန်း","အလက(ခွဲ)ရေကျော်","04/02/20",11
"752","Q007008001","MMR007","Bago (East)","MMR007008","Shwegyin","ကွာရန်တင်းစခန်း","ကံဘေးအိုင်ကျေးရွာ၊ ပန်းငွေရုံဓမ္မရုံသီရိပ်သာ","03/28/20",2
"753","Q007009001","MMR008","Bago (East)","MMR007009","Shwegyin","ကွာရန်တင်းစခန်း","ကံဘေးအိုင်ကျေးရွာ၊ ပန်းငွေရုံဓမ္မရုံသီရိပ်သာ","03/29/20",3
"754","Q007014018","MMR007","Bago (East)","MMR007014","Htantabin","ကွာရန်တင်းစခန်း","ငါ့းဆီးလှောင်","04/05/20",7
"755","Q007014001","MMR007","Bago (East)","MMR007014","Htantabin","ကွာရန်တင်းစခန်း","ထန်းတပင်မြို့မ,အထကထန်းတပင်","04/05/20",83
"756","Q007014026","MMR007","Bago (East)","MMR007014","Htantabin","ကွာရန်တင်းစခန်း","အထက ဇီးဖြူသောင်","04/05/20",18
"757","Q007014022","MMR007","Bago (East)","MMR007014","Htantabin","ကွာရန်တင်းစခန်း","အထက လှည်းလမ်းကူး","04/05/20",57
"758","Q007014010","MMR007","Bago (East)","MMR007014","Htantabin","ကွာရန်တင်းစခန်း","အထကကင်းမွန်ချုံ","04/05/20",22
"759","Q007014016","MMR007","Bago (East)","MMR007014","Htantabin","ကွာရန်တင်းစခန်း","အထကခွဲမြို့စိုး","04/05/20",9
"760","Q007014012","MMR007","Bago (East)","MMR007014","Htantabin","ကွာရန်တင်းစခန်း","အထကခွဲအုန်းပင်","04/05/20",15
"761","Q007014009","MMR007","Bago (East)","MMR007014","Htantabin","ကွာရန်တင်းစခန်း","အထကဇရပ်ကြီး","04/05/20",53
"762","Q007014007","MMR007","Bago (East)","MMR007014","Htantabin","ကွာရန်တင်းစခန်း","အထကနတ်ရွာ","04/05/20",36
"763","Q007014021","MMR007","Bago (East)","MMR007014","Htantabin","ကွာရန်တင်းစခန်း","အထကသရက်တန်း","04/05/20",25
"764","Q007014023","MMR007","Bago (East)","MMR007014","Htantabin","ကွာရန်တင်းစခန်း","အမက ကြို့ကုန်း","04/05/20",2
"765","Q007014003","MMR007","Bago (East)","MMR007014","Htantabin","ကွာရန်တင်းစခန်း","အမက ရေကျော်","04/05/20",15
"766","Q007014017","MMR007","Bago (East)","MMR007014","Htantabin","ကွာရန်တင်းစခန်း","အမကကြိမ်တောမြောင်","04/05/20",18
"767","Q007014019","MMR007","Bago (East)","MMR007014","Htantabin","ကွာရန်တင်းစခန်း","အမကကွေ့ကြီး","04/05/20",2
"768","Q007014015","MMR007","Bago (East)","MMR007014","Htantabin","ကွာရန်တင်းစခန်း","အမကစပါးကျီ","04/05/20",13
"769","Q007014011","MMR007","Bago (East)","MMR007014","Htantabin","ကွာရန်တင်းစခန်း","အမကဒါးဒေါက်","04/05/20",8
"770","Q007014024","MMR007","Bago (East)","MMR007014","Htantabin","ကွာရန်တင်းစခန်း","အမကရှားစေးဘို","04/05/20",4
"771","Q007014014","MMR007","Bago (East)","MMR007014","Htantabin","ကွာရန်တင်းစခန်း","အမကသပြေကုန်း","04/05/20",18
"772","Q007014013","MMR007","Bago (East)","MMR007014","Htantabin","ကွာရန်တင်းစခန်း","အမကအင်းယားကြီး","04/05/20",10
"773","Q007014004","MMR007","Bago (East)","MMR007014","Htantabin","ကွာရန်တင်းစခန်း","အလက ကြံခင်း","04/05/20",20
"774","Q007014005","MMR007","Bago (East)","MMR007014","Htantabin","ကွာရန်တင်းစခန်း","အလက ချောင်းခြား","04/05/20",24
"775","Q007014006","MMR007","Bago (East)","MMR007014","Htantabin","ကွာရန်တင်းစခန်း","အလကကျီတော်","04/05/20",10
"776","Q007014025","MMR007","Bago (East)","MMR007014","Htantabin","ကွာရန်တင်းစခန်း","အလကခွဲ ဇလုပ်ကြီး","04/05/20",19
"777","Q007014020","MMR007","Bago (East)","MMR007014","Htantabin","ကွာရန်တင်းစခန်း","အလကခွဲခြံကြီး","04/05/20",10
"778","Q007014002","MMR007","Bago (East)","MMR007014","Htantabin","ကွာရန်တင်းစခန်း","အလကခွဲဆိပ်ကြီး","04/05/20",6
"779","Q007014008","MMR007","Bago (East)","MMR007014","Htantabin","ကွာရန်တင်းစခန်း","အလကခွဲနှစ်တန့်ကူး","04/05/20",36
"780","Q008009013","MMR008","Bago (West)","MMR008009","Minhla","ကွာရန်တင်းစခန်း","အထက စစ်ကွင်း","04/09/20",8
"781","Q008009013","MMR008","Bago (West)","MMR008009","Minhla","ကွာရန်တင်းစခန်း","အထက စစ်ကွင်း","04/21/20",0
"782","Q008009013","MMR008","Bago (West)","MMR008009","Minhla","ကွာရန်တင်းစခန်း","အထက စစ်ကွင်း","04/11/20",0
"783","Q008009013","MMR008","Bago (West)","MMR008009","Minhla","ကွာရန်တင်းစခန်း","အထက စစ်ကွင်း","04/08/20",11
"784","Q008009013","MMR008","Bago (West)","MMR008009","Minhla","ကွာရန်တင်းစခန်း","အထက စစ်ကွင်း","04/20/20",0
"785","Q008009013","MMR008","Bago (West)","MMR008009","Minhla","ကွာရန်တင်းစခန်း","အထက စစ်ကွင်း","04/10/20",0
"786","Q008009013","MMR008","Bago (West)","MMR008009","Minhla","ကွာရန်တင်းစခန်း","အထက စစ်ကွင်း","04/19/20",12
"787","Q008009013","MMR008","Bago (West)","MMR008009","Minhla","ကွာရန်တင်းစခန်း","အထက စစ်ကွင်း","04/07/20",36
"788","Q008009013","MMR008","Bago (West)","MMR008009","Minhla","ကွာရန်တင်းစခန်း","အထက စစ်ကွင်း","04/06/20",36
"789","Q008009010","MMR008","Bago (West)","MMR008009","Minhla","ကွာရန်တင်းစခန်း","အထက စိန်ကန့်လန့်","04/09/20",20
"790","Q008009010","MMR008","Bago (West)","MMR008009","Minhla","ကွာရန်တင်းစခန်း","အထက စိန်ကန့်လန့်","04/11/20",13
"791","Q008009010","MMR008","Bago (West)","MMR008009","Minhla","ကွာရန်တင်းစခန်း","အထက စိန်ကန့်လန့်","04/08/20",25
"792","Q008009010","MMR008","Bago (West)","MMR008009","Minhla","ကွာရန်တင်းစခန်း","အထက စိန်ကန့်လန့်","04/19/20",10
"793","Q008009010","MMR008","Bago (West)","MMR008009","Minhla","ကွာရန်တင်းစခန်း","အထက စိန်ကန့်လန့်","04/20/20",8
"794","Q008009010","MMR008","Bago (West)","MMR008009","Minhla","ကွာရန်တင်းစခန်း","အထက စိန်ကန့်လန့်","04/10/20",16
"795","Q008009010","MMR008","Bago (West)","MMR008009","Minhla","ကွာရန်တင်းစခန်း","အထက စိန်ကန့်လန့်","04/21/20",7
"796","Q008009010","MMR008","Bago (West)","MMR008009","Minhla","ကွာရန်တင်းစခန်း","အထက စိန်ကန့်လန့်","04/06/20",40
"797","Q008009010","MMR008","Bago (West)","MMR008009","Minhla","ကွာရန်တင်းစခန်း","အထက စိန်ကန့်လန့်","04/07/20",34
"798","Q008009014","MMR008","Bago (West)","MMR008009","Minhla","ကွာရန်တင်းစခန်း","အထက မြို့ပြင်","04/07/20",37
"799","Q008009014","MMR008","Bago (West)","MMR008009","Minhla","ကွာရန်တင်းစခန်း","အထက မြို့ပြင်","04/09/20",10
"800","Q008009014","MMR008","Bago (West)","MMR008009","Minhla","ကွာရန်တင်းစခန်း","အထက မြို့ပြင်","04/20/20",2
"801","Q008009014","MMR008","Bago (West)","MMR008009","Minhla","ကွာရန်တင်းစခန်း","အထက မြို့ပြင်","04/11/20",6
"802","Q008009014","MMR008","Bago (West)","MMR008009","Minhla","ကွာရန်တင်းစခန်း","အထက မြို့ပြင်","04/06/20",37
"803","Q008009014","MMR008","Bago (West)","MMR008009","Minhla","ကွာရန်တင်းစခန်း","အထက မြို့ပြင်","04/10/20",7
"804","Q008009014","MMR008","Bago (West)","MMR008009","Minhla","ကွာရန်တင်းစခန်း","အထက မြို့ပြင်","04/08/20",21
"805","Q008009014","MMR008","Bago (West)","MMR008009","Minhla","ကွာရန်တင်းစခန်း","အထက မြို့ပြင်","04/21/20",3
"806","Q008009014","MMR008","Bago (West)","MMR008009","Minhla","ကွာရန်တင်းစခန်း","အထက မြို့ပြင်","04/19/20",2
"807","Q008009009","MMR008","Bago (West)","MMR008009","Minhla","ကွာရန်တင်းစခန်း","အထက ရွှေလောင်း","04/20/20",5
"808","Q008009009","MMR008","Bago (West)","MMR008009","Minhla","ကွာရန်တင်းစခန်း","အထက ရွှေလောင်း","04/10/20",14
"809","Q008009009","MMR008","Bago (West)","MMR008009","Minhla","ကွာရန်တင်းစခန်း","အထက ရွှေလောင်း","04/11/20",12
"810","Q008009009","MMR008","Bago (West)","MMR008009","Minhla","ကွာရန်တင်းစခန်း","အထက ရွှေလောင်း","04/19/20",2
"811","Q008009009","MMR008","Bago (West)","MMR008009","Minhla","ကွာရန်တင်းစခန်း","အထက ရွှေလောင်း","04/21/20",5
"812","Q008009009","MMR008","Bago (West)","MMR008009","Minhla","ကွာရန်တင်းစခန်း","အထက ရွှေလောင်း","04/08/20",26
"813","Q008009009","MMR008","Bago (West)","MMR008009","Minhla","ကွာရန်တင်းစခန်း","အထက ရွှေလောင်း","04/06/20",31
"814","Q008009009","MMR008","Bago (West)","MMR008009","Minhla","ကွာရန်တင်းစခန်း","အထက ရွှေလောင်း","04/09/20",16
"815","Q008009009","MMR008","Bago (West)","MMR008009","Minhla","ကွာရန်တင်းစခန်း","အထက ရွှေလောင်း","04/07/20",28
"816","Q008009012","MMR008","Bago (West)","MMR008009","Minhla","ကွာရန်တင်းစခန်း","အထက လက်ပံရေကျော်","04/20/20",0
"817","Q008009012","MMR008","Bago (West)","MMR008009","Minhla","ကွာရန်တင်းစခန်း","အထက လက်ပံရေကျော်","04/08/20",37
"818","Q008009012","MMR008","Bago (West)","MMR008009","Minhla","ကွာရန်တင်းစခန်း","အထက လက်ပံရေကျော်","04/11/20",2
"819","Q008009012","MMR008","Bago (West)","MMR008009","Minhla","ကွာရန်တင်းစခန်း","အထက လက်ပံရေကျော်","04/06/20",37
"820","Q008009012","MMR008","Bago (West)","MMR008009","Minhla","ကွာရန်တင်းစခန်း","အထက လက်ပံရေကျော်","04/09/20",10
"821","Q008009012","MMR008","Bago (West)","MMR008009","Minhla","ကွာရန်တင်းစခန်း","အထက လက်ပံရေကျော်","04/10/20",10
"822","Q008009012","MMR008","Bago (West)","MMR008009","Minhla","ကွာရန်တင်းစခန်း","အထက လက်ပံရေကျော်","04/19/20",0
"823","Q008009012","MMR008","Bago (West)","MMR008009","Minhla","ကွာရန်တင်းစခန်း","အထက လက်ပံရေကျော်","04/21/20",0
"824","Q008009012","MMR008","Bago (West)","MMR008009","Minhla","ကွာရန်တင်းစခန်း","အထက လက်ပံရေကျော်","04/07/20",37
"825","Q008009015","MMR008","Bago (West)","MMR008009","Minhla","ကွာရန်တင်းစခန်း","အထက(ခွဲ) ကိုင်းပြင်ကြီး","04/20/20",2
"826","Q008009015","MMR008","Bago (West)","MMR008009","Minhla","ကွာရန်တင်းစခန်း","အထက(ခွဲ) ကိုင်းပြင်ကြီး","04/09/20",7
"827","Q008009015","MMR008","Bago (West)","MMR008009","Minhla","ကွာရန်တင်းစခန်း","အထက(ခွဲ) ကိုင်းပြင်ကြီး","04/10/20",5
"828","Q008009015","MMR008","Bago (West)","MMR008009","Minhla","ကွာရန်တင်းစခန်း","အထက(ခွဲ) ကိုင်းပြင်ကြီး","04/06/20",27
"829","Q008009015","MMR008","Bago (West)","MMR008009","Minhla","ကွာရန်တင်းစခန်း","အထက(ခွဲ) ကိုင်းပြင်ကြီး","04/08/20",13
"830","Q008009015","MMR008","Bago (West)","MMR008009","Minhla","ကွာရန်တင်းစခန်း","အထက(ခွဲ) ကိုင်းပြင်ကြီး","04/11/20",3
"831","Q008009015","MMR008","Bago (West)","MMR008009","Minhla","ကွာရန်တင်းစခန်း","အထက(ခွဲ) ကိုင်းပြင်ကြီး","04/07/20",27
"832","Q008009015","MMR008","Bago (West)","MMR008009","Minhla","ကွာရန်တင်းစခန်း","အထက(ခွဲ) ကိုင်းပြင်ကြီး","04/21/20",2
"833","Q008009011","MMR008","Bago (West)","MMR008009","Minhla","ကွာရန်တင်းစခန်း","အလက ဂန့်ဂေါ်ပင်","04/09/20",9
"834","Q008009011","MMR008","Bago (West)","MMR008009","Minhla","ကွာရန်တင်းစခန်း","အလက ဂန့်ဂေါ်ပင်","04/11/20",1
"835","Q008009011","MMR008","Bago (West)","MMR008009","Minhla","ကွာရန်တင်းစခန်း","အလက ဂန့်ဂေါ်ပင်","04/06/20",25
"836","Q008009011","MMR008","Bago (West)","MMR008009","Minhla","ကွာရန်တင်းစခန်း","အလက ဂန့်ဂေါ်ပင်","04/08/20",13
"837","Q008009011","MMR008","Bago (West)","MMR008009","Minhla","ကွာရန်တင်းစခန်း","အလက ဂန့်ဂေါ်ပင်","04/20/20",0
"838","Q008009011","MMR008","Bago (West)","MMR008009","Minhla","ကွာရန်တင်းစခန်း","အလက ဂန့်ဂေါ်ပင်","04/21/20",0
"839","Q008009011","MMR008","Bago (West)","MMR008009","Minhla","ကွာရန်တင်းစခန်း","အလက ဂန့်ဂေါ်ပင်","04/07/20",19
"840","Q008009011","MMR008","Bago (West)","MMR008009","Minhla","ကွာရန်တင်းစခန်း","အလက ဂန့်ဂေါ်ပင်","04/19/20",1
"841","Q008009011","MMR008","Bago (West)","MMR008009","Minhla","ကွာရန်တင်းစခန်း","အလက ဂန့်ဂေါ်ပင်","04/10/20",2
"842","Q008009016","MMR008","Bago (West)","MMR008009","Minhla","ကွာရန်တင်းစခန်း","အလက ရှားတောကွင်း","04/20/20",2
"843","Q008009016","MMR008","Bago (West)","MMR008009","Minhla","ကွာရန်တင်းစခန်း","အလက ရှားတောကွင်း","04/09/20",3
"844","Q008009016","MMR008","Bago (West)","MMR008009","Minhla","ကွာရန်တင်းစခန်း","အလက ရှားတောကွင်း","04/19/20",2
"845","Q008009016","MMR008","Bago (West)","MMR008009","Minhla","ကွာရန်တင်းစခန်း","အလက ရှားတောကွင်း","04/07/20",6
"846","Q008009016","MMR008","Bago (West)","MMR008009","Minhla","ကွာရန်တင်းစခန်း","အလက ရှားတောကွင်း","04/08/20",6
"847","Q008009016","MMR008","Bago (West)","MMR008009","Minhla","ကွာရန်တင်းစခန်း","အလက ရှားတောကွင်း","04/06/20",6
"848","Q008009016","MMR008","Bago (West)","MMR008009","Minhla","ကွာရန်တင်းစခန်း","အလက ရှားတောကွင်း","04/21/20",2
"849","Q008009016","MMR008","Bago (West)","MMR008009","Minhla","ကွာရန်တင်းစခန်း","အလက ရှားတောကွင်း","04/11/20",2
"850","Q008009016","MMR008","Bago (West)","MMR008009","Minhla","ကွာရန်တင်းစခန်း","အလက ရှားတောကွင်း","04/10/20",2
"851","Q008010011","MMR008","Bago (West)","MMR008010","Okpho","ကွာရန်တင်းစခန်း","ဆေးရုံတွင် ထားရှိသည့် စောင့်ကြည့်လူနာ","04/20/20",2
"852","Q008010007","MMR008","Bago (West)","MMR008010","Okpho","ကွာရန်တင်းစခန်း","အထက အိုးသည်ကုန်း","04/10/20",3
"853","Q008010007","MMR008","Bago (West)","MMR008010","Okpho","ကွာရန်တင်းစခန်း","အထက အိုးသည်ကုန်း","04/09/20",37
"854","Q008010007","MMR008","Bago (West)","MMR008010","Okpho","ကွာရန်တင်းစခန်း","အထက အိုးသည်ကုန်း","04/05/20",45
"855","Q008010006","MMR008","Bago (West)","MMR008010","Okpho","ကွာရန်တင်းစခန်း","အထက အုတ်ဖို","04/10/20",38
"856","Q008010006","MMR008","Bago (West)","MMR008010","Okpho","ကွာရန်တင်းစခန်း","အထက အုတ်ဖို","04/09/20",69
"857","Q008010006","MMR008","Bago (West)","MMR008010","Okpho","ကွာရန်တင်းစခန်း","အထက အုတ်ဖို","04/05/20",105
"858","Q008010008","MMR008","Bago (West)","MMR008010","Okpho","ကွာရန်တင်းစခန်း","အထက အေးမြသာယာ","04/05/20",46
"859","Q008010008","MMR008","Bago (West)","MMR008010","Okpho","ကွာရန်တင်းစခန်း","အထက အေးမြသာယာ","04/09/20",43
"860","Q008010008","MMR008","Bago (West)","MMR008010","Okpho","ကွာရန်တင်းစခန်း","အထက အေးမြသာယာ","04/10/20",31
"861","Q008010009","MMR008","Bago (West)","MMR008010","Okpho","ကွာရန်တင်းစခန်း","အထက(ခွဲ) ကိုင်းကလေး","04/09/20",10
"862","Q008010009","MMR008","Bago (West)","MMR008010","Okpho","ကွာရန်တင်းစခန်း","အထက(ခွဲ) ကိုင်းကလေး","04/10/20",2
"863","Q008010009","MMR008","Bago (West)","MMR008010","Okpho","ကွာရန်တင်းစခန်း","အထက(ခွဲ) ကိုင်းကလေး","04/05/20",28
"864","Q008010010","MMR008","Bago (West)","MMR008010","Okpho","ကွာရန်တင်းစခန်း","အလက လယ်ဦးစု","04/10/20",0
"865","Q008010010","MMR008","Bago (West)","MMR008010","Okpho","ကွာရန်တင်းစခန်း","အလက လယ်ဦးစု","04/09/20",20
"866","Q008010010","MMR008","Bago (West)","MMR008010","Okpho","ကွာရန်တင်းစခန်း","အလက လယ်ဦးစု","04/05/20",25
"867","Q001007004","MMR001","Kachin","MMR001007","Mohnyin","ကွာရန်တင်းစခန်း","အထက ညောင်ကုန်း၊ နန်းမား","04/03/20",17
"868","Q001007006","MMR001","Kachin","MMR001007","Mohnyin","ကွာရန်တင်းစခန်း","အထက နန့်မွန်း၊ အင်းတော်ကြီး","04/03/20",14
"869","Q001007003","MMR001","Kachin","MMR001007","Mohnyin","ကွာရန်တင်းစခန်း","အထက မြို့မတောင် ၊ဟိုပင်မြို့","04/03/20",21
"870","Q001007001","MMR001","Kachin","MMR001007","Mohnyin","ကွာရန်တင်းစခန်း","အထက မော်ဟန်","04/03/20",37
"871","Q001007002","MMR001","Kachin","MMR001007","Mohnyin","ကွာရန်တင်းစခန်း","အလက(ခွဲ) နန်ရင်း၊ ဟိုပင်မြို့","04/03/20",9
"872","Q001007005","MMR001","Kachin","MMR001007","Mohnyin","ကွာရန်တင်းစခန်း","အလက(ခွဲ) မြို့မ ရန်အောင်၊ နန်းမား","04/03/20",6
"873","Q001011003","MMR001","Kachin","MMR001011","Shwegu","ကွာရန်တင်းစခန်း","စာသင်ကျောင်း/တက္ကသိုလ်","04/03/20",88
"874","Q001011001","MMR001","Kachin","MMR001011","Shwegu","ကွာရန်တင်းစခန်း","နေအိမ်","04/03/20",70
"875","Q001011002","MMR001","Kachin","MMR001011","Shwegu","ကွာရန်တင်းစခန်း","ဘာသာရေးအဆောက်အဦး","04/03/20",13
"876","Q002001005","MMR002","Kayah","MMR002001","Loikaw","ကွာရန်တင်းစခန်း","ဆေးရုံကြီး","04/29/20",14
"877","Q002001005","MMR002","Kayah","MMR002001","Loikaw","ကွာရန်တင်းစခန်း","ဆေးရုံကြီး","04/24/20",14
"878","Q002001005","MMR002","Kayah","MMR002001","Loikaw","ကွာရန်တင်းစခန်း","ဆေးရုံကြီး","04/22/20",5
"879","Q002001005","MMR002","Kayah","MMR002001","Loikaw","ကွာရန်တင်းစခန်း","ဆေးရုံကြီး","04/23/20",5
"880","Q002001005","MMR002","Kayah","MMR002001","Loikaw","ကွာရန်တင်းစခန်း","ဆေးရုံကြီး","04/30/20",14
"881","Q002001005","MMR002","Kayah","MMR002001","Loikaw","ကွာရန်တင်းစခန်း","ဆေးရုံကြီး","04/21/20",5
"882","Q002001005","MMR002","Kayah","MMR002001","Loikaw","ကွာရန်တင်းစခန်း","ဆေးရုံကြီး","05/05/20",16
"883","Q002001005","MMR002","Kayah","MMR002001","Loikaw","ကွာရန်တင်းစခန်း","ဆေးရုံကြီး","05/02/20",15
"884","Q002001005","MMR002","Kayah","MMR002001","Loikaw","ကွာရန်တင်းစခန်း","ဆေးရုံကြီး","04/26/20",14
"885","Q002001005","MMR002","Kayah","MMR002001","Loikaw","ကွာရန်တင်းစခန်း","ဆေးရုံကြီး","05/03/20",15
"886","Q002001005","MMR002","Kayah","MMR002001","Loikaw","ကွာရန်တင်းစခန်း","ဆေးရုံကြီး","04/20/20",0
"887","Q002001005","MMR002","Kayah","MMR002001","Loikaw","ကွာရန်တင်းစခန်း","ဆေးရုံကြီး","04/28/20",14
"888","Q002001005","MMR002","Kayah","MMR002001","Loikaw","ကွာရန်တင်းစခန်း","ဆေးရုံကြီး","04/27/20",14
"889","Q002001007","MMR002","Kayah","MMR002001","Loikaw","ကွာရန်တင်းစခန်း","နတလလူငယ်သင်တန်းကျောင်း","05/02/20",5
"890","Q002001007","MMR002","Kayah","MMR002001","Loikaw","ကွာရန်တင်းစခန်း","နတလလူငယ်သင်တန်းကျောင်း","04/27/20",5
"891","Q002001007","MMR002","Kayah","MMR002001","Loikaw","ကွာရန်တင်းစခန်း","နတလလူငယ်သင်တန်းကျောင်း","04/26/20",5
"892","Q002001007","MMR002","Kayah","MMR002001","Loikaw","ကွာရန်တင်းစခန်း","နတလလူငယ်သင်တန်းကျောင်း","04/23/20",5
"893","Q002001007","MMR002","Kayah","MMR002001","Loikaw","ကွာရန်တင်းစခန်း","နတလလူငယ်သင်တန်းကျောင်း","04/28/20",5
"894","Q002001007","MMR002","Kayah","MMR002001","Loikaw","ကွာရန်တင်းစခန်း","နတလလူငယ်သင်တန်းကျောင်း","04/30/20",5
"895","Q002001007","MMR002","Kayah","MMR002001","Loikaw","ကွာရန်တင်းစခန်း","နတလလူငယ်သင်တန်းကျောင်း","04/29/20",5
"896","Q002001007","MMR002","Kayah","MMR002001","Loikaw","ကွာရန်တင်းစခန်း","နတလလူငယ်သင်တန်းကျောင်း","05/05/20",0
"897","Q002001007","MMR002","Kayah","MMR002001","Loikaw","ကွာရန်တင်းစခန်း","နတလလူငယ်သင်တန်းကျောင်း","04/24/20",5
"898","Q002001007","MMR002","Kayah","MMR002001","Loikaw","ကွာရန်တင်းစခန်း","နတလလူငယ်သင်တန်းကျောင်း","05/03/20",5
"899","Q002001007","MMR002","Kayah","MMR002001","Loikaw","ကွာရန်တင်းစခန်း","နတလလူငယ်သင်တန်းကျောင်း","04/22/20",3
"900","Q002001006","MMR002","Kayah","MMR002001","Loikaw","ကွာရန်တင်းစခန်း","ပညာရေးကောလိပ်","05/03/20",94
"901","Q002001006","MMR002","Kayah","MMR002001","Loikaw","ကွာရန်တင်းစခန်း","ပညာရေးကောလိပ်","04/23/20",29
"902","Q002001006","MMR002","Kayah","MMR002001","Loikaw","ကွာရန်တင်းစခန်း","ပညာရေးကောလိပ်","04/21/20",37
"903","Q002001006","MMR002","Kayah","MMR002001","Loikaw","ကွာရန်တင်းစခန်း","ပညာရေးကောလိပ်","04/28/20",77
"904","Q002001006","MMR002","Kayah","MMR002001","Loikaw","ကွာရန်တင်းစခန်း","ပညာရေးကောလိပ်","04/29/20",77
"905","Q002001006","MMR002","Kayah","MMR002001","Loikaw","ကွာရန်တင်းစခန်း","ပညာရေးကောလိပ်","04/30/20",83
"906","Q002001006","MMR002","Kayah","MMR002001","Loikaw","ကွာရန်တင်းစခန်း","ပညာရေးကောလိပ်","04/26/20",74
"907","Q002001006","MMR002","Kayah","MMR002001","Loikaw","ကွာရန်တင်းစခန်း","ပညာရေးကောလိပ်","04/22/20",50
"908","Q002001006","MMR002","Kayah","MMR002001","Loikaw","ကွာရန်တင်းစခန်း","ပညာရေးကောလိပ်","05/05/20",100
"909","Q002001006","MMR002","Kayah","MMR002001","Loikaw","ကွာရန်တင်းစခန်း","ပညာရေးကောလိပ်","04/20/20",34
"910","Q002001006","MMR002","Kayah","MMR002001","Loikaw","ကွာရန်တင်းစခန်း","ပညာရေးကောလိပ်","05/02/20",63
"911","Q002001006","MMR002","Kayah","MMR002001","Loikaw","ကွာရန်တင်းစခန်း","ပညာရေးကောလိပ်","04/27/20",84
"912","Q002001006","MMR002","Kayah","MMR002001","Loikaw","ကွာရန်တင်းစခန်း","ပညာရေးကောလိပ်","04/24/20",64
"913","Q002001008","MMR002","Kayah","MMR002001","Loikaw","ကွာရန်တင်းစခန်း","လမ်းဦးစီးအိမ်ရာ","04/27/20",9
